id,barcode,category,category_code,cpg,ref,name,top_brand
585a96e9e4b03e62d1ce0e8b,511111901587,Grocery,,5332f5fbe4b03c9a25efd0ba,,Rice A Roni,
5332f756e4b03c9a25efd113,511111503743,,,53e10d6368abd3c7065097cc,,Murray,
5afda67de4b0c11cfecd49fc,511111504573,Snacks,,5a734034e4b0d58f376be874,,STELLA D'ORO,False
5f4bf556be37ce0b4491554c,511111016342,Baking,BAKING,5f4bf556be37ce0b44915549,,test brand @1598813526686,
5fa1c567be37ce402c4618f3,511111017226,Baking,BAKING,5fa1c567be37ce402c4618ef,,test brand @1604437351678,False
5ab15669e4b0be0a89bb0b08,511111704423,Grocery,,5a734034e4b0d58f376be874,,Campbell's Ready Meals,False
5332f612e4b03c9a25efd0c4,511111803881,,,53e10d6368abd3c7065097cc,,Kickstart,
5f21ca86be37ce7958c5952b,511111215264,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,,RESOLVE®,
57e580e8e4b0ac389136a304,511111302292,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Coors Banquet,False
58861c7e4e8d0d20bc42c4f7,511111001324,Snacks,,5332f5fbe4b03c9a25efd0ba,,Maui Style Chips,
5332fa84e4b03c9a25efd232,511111002871,,,5332f5ebe4b03c9a25efd0a8,,Powerade Zero,
5d2f3eada3a01810a2174aeb,511111804833,Frozen,,5332f5f6e4b03c9a25efd0b4,,CULTURE REPUBLICK ,
5daf63151dda2c3e1416ae9b,511111906070,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Wheaties™,
5f772952be37ce6b592e90d5,511111116806,Baking,BAKING,5f772951be37ce6b592e90d1,,test brand @1601644882062,
55bf8c15e4b0d8e685c1489c,511111302575,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,,Quaker Life,False
5f7ba645be37ce23081c528c,511111016908,Baking,BAKING,5f7ba644be37ce23081c5289,,test brand @1601939013444,
5da605bea60b87376833e34a,511111805571,Health & Wellness,,53e10d6368abd3c7065097cc,,AFRIN® ORIGINAL NASAL SPRAY,
5f493e72be37ce64d0ae36c5,511111816102,Baking,BAKING,5f493e72be37ce64d0ae36c2,,test brand @1598635634821,
5fd3acb6be37ce0d9386bb43,511111418214,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1607707830844,False
5952a596e4b08f39def64d03,511111800644,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Zima,
5f3ff222be37ce1c81aa1e0d,511111715603,Baking,BAKING,5f3ff222be37ce1c81aa1e0c,,test brand @1598026274609,
5d6027f46d5f3b23d1bc7906,511111204923,Snacks,,5332f5fbe4b03c9a25efd0ba,,CHESTER'S,
5f77274bbe37ce6b592e90bb,511111716716,Baking,BAKING,5f77274bbe37ce6b592e90b9,,test brand @1601644363784,
5afda1dae4b0c11cfecd49f6,511111604471,Snacks,,5a734034e4b0d58f376be874,,Cape Cod,False
5e710dbeee7f2d0b35b2a192,511111814085,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,5e5ea9cc9c50da1291a6d074,,COUNTRY CROCK PLANT BUTTER,
5d66dad8a3a018093ab34729,511111205388,Magazines,,5d5d4fd16d5f3b23d1bc7905,,National Geographic Special Edition Magazine ,
5daf5f65a60b87376833e363,511111206057,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Chocolate Lucky Charms™,
5f4802bdbe37ce0c8303373d,511111715832,Baking,BAKING,5f4802bdbe37ce0c8303373c,,test brand @1598554813534,
5ffe3381be37ce5e01754c35,511111419303,Baking,BAKING,5ffe3381be37ce5e01754c34,,test brand @1610494849657,False
5ffe2e38be37ce5e01754c23,511111019213,Baking,BAKING,5ffe2e38be37ce5e01754c21,,test brand @1610493496975,False
5ffe347ebe37ce5e01754c3e,511111919315,Baking,BAKING,5ffe347ebe37ce5e01754c3d,,test brand @1610495102410,False
5ffe336fbe37ce5e01754c31,511111119272,Baking,BAKING,5ffe336ebe37ce5e01754c2e,,test brand @1610494831056,False
5ffe336fbe37ce5e01754c32,511111319283,Baking,BAKING,5ffe336ebe37ce5e01754c2e,,test brand @1610494831082,False
5ffe336fbe37ce5e01754c30,511111619260,Baking,BAKING,5ffe336ebe37ce5e01754c2e,,test brand @1610494831023,False
5ffe2e39be37ce5e01754c24,511111219224,Baking,BAKING,5ffe2e38be37ce5e01754c21,,test brand @1610493497005,False
5ffe2e39be37ce5e01754c26,511111919247,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610493497517,False
5ffe2e39be37ce5e01754c25,511111719236,Baking,BAKING,5ffe2e38be37ce5e01754c21,,test brand @1610493497034,False
5ffe336fbe37ce5e01754c2f,511111419259,Baking,BAKING,5ffe336ebe37ce5e01754c2e,,test brand @1610494830985,False
5ffe336fbe37ce5e01754c33,511111819295,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1610494831583,False
5fdce8dbbe37ce5fa8ba59c2,511111118442,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,,test brand @1608313051339,False
5fdce8dbbe37ce5fa8ba59c1,511111918431,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,,test brand @1608313051291,False
5fdce8dcbe37ce5fa8ba59c3,511111618454,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1608313052049,False
5fdce9cabe37ce5fa8ba59ce,511111318477,Baking,BAKING,5fdce9cabe37ce5fa8ba59cd,,test brand @1608313290565,False
5fdce8edbe37ce5fa8ba59cc,511111818465,Baking,BAKING,5fdce8edbe37ce5fa8ba59cb,,test brand @1608313069400,False
5fdce8dbbe37ce5fa8ba59bf,511111218418,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,,test brand @1608313051132,False
5fdce8dbbe37ce5fa8ba59c0,511111418429,Baking,BAKING,5fdce8dabe37ce5fa8ba59be,,test brand @1608313051244,False
5fb8216ebe37ce522e165cdd,511111517726,Bread & Bakery,BREAD_AND_BAKERY,5fb6b608be37ce522e165cb9,,Ball Park,False
5332f765e4b03c9a25efd120,511111003687,,,5332f5ebe4b03c9a25efd0a8,,Glaceau fruitwater,
5f43faabbe37ce3ef3fd3717,511111815730,Baking,BAKING,5f43faabbe37ce3ef3fd3714,,test brand @1598290603618,
5a5d1f46e4b0db471c2d0427,511111700302,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Hidden Barrel Collection,
5db9e8db1dda2c3e1416aea1,511111506195,Frozen,,559c2234e4b06aca36af13c6,,Launch Box,
57ebc2bde4b0ac389136a348,511111101949,Frozen,,559c2234e4b06aca36af13c6,,Poppers,False
5a02196ce4b00efe02b02a5a,511111600565,Beauty,,5332f5f6e4b03c9a25efd0b4,,SIMPLE,False
5a5d2bcbe4b0db471c2d0435,511111600077,Beauty & Personal Care,,53e10d6368abd3c7065097cc,,Salon Selectives,
57d9580ee4b0ac389136a2b6,511111802358,Dairy,,559c2234e4b06aca36af13c6,,Cracker Barrel Cheese,False
5c112616315a241ba1716511,511111404729,Baby,BABY,550b2565e4b001d5e9e4146f,,Huggies Little Swimmers,False
5f403231be37ce5f78d9ed17,511111315674,Baking,BAKING,5f403231be37ce5f78d9ed14,,test brand @1598042673502,
5fd3acb6be37ce0d9386bb42,511111918202,Baking,BAKING,5fd3acb5be37ce0d9386bb3e,,test brand @1607707830173,False
5db20be5a60b87376833e366,511111406136,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Blasted Shreds™,
5d9d08d1a60b87376833e348,511111605546,Snacks,,5332f5fbe4b03c9a25efd0ba,,Baken-Ets,
5daf54491dda2c3e1416ae97,511111306009,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Honey Nut Cheerios™,
5332f734e4b03c9a25efd103,511111003809,,,5332f734e4b03c9a25efd104,,Johnsonville,
53501d29b9237fd7718f9e15,511111302858,,,5332fa58e4b03c9a25efd215,,Tombstone,
5332f775e4b03c9a25efd128,511111903628,,,5332f5f3e4b03c9a25efd0ae,,Chex,
5f38576ebe37ce5178517acb,511111415411,Baking,BAKING,5f38576ebe37ce5178517aca,,test brand @1597527918397,
5c76dd4d95144c5375687b52,511111806899,Baby,,5c76dd1095144c5375687b51,,DASH-2249 1 brand 1,True
585a964ce4b03e62d1ce0e7a,511111301745,Snacks,,5332f5fbe4b03c9a25efd0ba,,Cracker Jack,True
5f59002dbe37ce21f1287c10,511111316558,Baby,BABY,5f58fa84be37ce21f1287c0f,,Gerber Good Start,
5f4802bdbe37ce0c8303373e,511111915843,Baking,BAKING,5f4802bdbe37ce0c8303373c,,test brand @1598554813654,
5f493dacbe37ce64d0ae36bf,511111016069,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1598635436505,
5f38578fbe37ce5178517ad6,511111315445,Baking,BAKING,5f38578fbe37ce5178517ad3,,test brand @1597527951436,
5332fa7be4b03c9a25efd22c,511111502937,,,5332f5ebe4b03c9a25efd0a8,,Fresca,
5d6412e9a3a018514994f426,511111304982,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Better Homes & Gardens Magazine,
5332f7b4e4b03c9a25efd140,511111303459,,,5332f7a7e4b03c9a25efd134,,Bud Light Platinum,
5fb821d1be37ce522e165cde,511111017738,Grocery,GROCERY,5fb6b608be37ce522e165cb9,,Bimbo,False
5457a0cde4b05a46170caebc,511111402756,,,53e10d6368abd3c7065097cc,,Fetch Rewards,
5332f7f5e4b03c9a25efd163,511111403357,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Leinenkugel's,False
5f590184be37ce21f1287c12,511111016571,Baby,BABY,5f58fa84be37ce21f1287c0f,,Nestle NAN,
5f403231be37ce5f78d9ed16,511111815662,Baking,BAKING,5f403231be37ce5f78d9ed14,,test brand @1598042673466,
57ebc01fe4b0ac389136a337,511111102106,Baking,,559c2234e4b06aca36af13c6,,Jet-Puffed,False
5f772952be37ce6b592e90d6,511111616818,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1601644882548,
5f298852be37ce7958c5952d,511111915287,Magazines,MAGAZINES,5d66b9dcee7f2d201c7281cd,,Health Magazine,
57ebc144e4b0ac389136a33f,511111902027,Dairy,,559c2234e4b06aca36af13c6,,Kraft Singles,False
5f772952be37ce6b592e90d3,511111016786,Baking,BAKING,5f772951be37ce6b592e90d1,,test brand @1601644882019,
5332fa7ce4b03c9a25efd22d,511111002925,,,5332f5ebe4b03c9a25efd0a8,,Diet Coke Lime,
5f77274bbe37ce6b592e90bd,511111416739,Baking,BAKING,5f77274bbe37ce6b592e90b9,,test brand @1601644363876,
5f19e062be37ce33f74a1675,511111315162,Baking,BAKING,5f19e062be37ce33f74a1674,,test brand @1595531362667,
5d66def56d5f3b6188d4f051,511111705444,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Rolling Stone Special Collectors Edition Magazine,
5a5d1a67e4b06ba572cf2499,511111800439,Snacks,,5332f5fbe4b03c9a25efd0ba,,MUNCHIES,
5da608c91dda2c3e1416ae8d,511111605775,Health & Wellness,,53e10d6368abd3c7065097cc,,ONE A DAY® 50+,
5fcff304be37ce6d53dfc687,511111618010,Baking,BAKING,5fcff304be37ce6d53dfc683,,test brand @1607463684816,False
5f4936debe37ce52f8314fdf,511111916000,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1598633694347,
5f441280be37ce5dbe9b7c7e,511111215776,Baking,BAKING,5f441280be37ce5dbe9b7c7d,,test brand @1598296704638,
5daf329ca60b87376833e35a,511111205890,Snacks,,53e10d6368abd3c7065097cc,,Annie's Homegrown,
5f4cff1ba475f1050a66b568,511111416388,Baking,BAKING,5f4cff1aa475f1050a66b566,,test brand @1598881562991,
5f4bf556be37ce0b4491554b,511111816331,Baking,BAKING,5f4bf556be37ce0b44915549,,test brand @1598813526656,
5db6fb28a60b87376833e367,511111606147,Health & Wellness,HEALTHY_AND_WELLNESS,5d9b4f591dda2c6225a284aa,,Midol® ,
5f3d6f43be37ce4ddbb1bb39,511111515470,Baking,BAKING,5f3d6f43be37ce4ddbb1bb38,,test brand @1597861699811,
5cdacf1c166eb33eb7ce0fa9,511111604808,Condiments & Sauces,,559c2234e4b06aca36af13c6,,Twisted Ranch,
53501d29b9237fd7718f9e17,511111602835,,,5332fa58e4b03c9a25efd215,,Jacks,
5afda00ce4b0c11cfecd49f4,511111904458,Snacks,,53e10d6368abd3c7065097cc,,Emerald,False
5f4cff1aa475f1050a66b567,511111216377,Baking,BAKING,5f4cff1aa475f1050a66b566,,test brand @1598881562499,
5332f9fde4b03c9a25efd1cf,511111303176,,,5332f5f2e4b03c9a25efd0aa,,Froot Loops,
5f4a64e7be37ce17d23b317b,511111216216,Baking,BAKING,5f4a64e7be37ce17d23b3178,,test brand @1598711015538,
5db77f7aa60b87376833e368,511111306160,Beverages,,559c2234e4b06aca36af13c6,,Hershey's Hot Cocoa Mix,
592486bee410d61fcea3d135,511111700746,Beverages,,5332f5f6e4b03c9a25efd0b4,,PG TIPS,
58861c7f4e8d0d20bc42c4fd,511111501268,Breakfast & Cereal,,5332f5fbe4b03c9a25efd0ba,,Quaker Puffed,False
5a5d1a8ce4b0db471c2d0420,511111300427,Snacks,,5332f5fbe4b03c9a25efd0ba,,MUNCHOS,
57ebc15fe4b0ac389136a342,511111202004,Deli,,559c2234e4b06aca36af13c6,,Lunchables,False
5332f9fce4b03c9a25efd1cc,511111603207,,,5332f5f2e4b03c9a25efd0aa,,Nutri-Grain,
57c08250e4b0718ff5fcb033,511111702504,,,5332f7a7e4b03c9a25efd134,,Leffe,
5f21c99dbe37ce7958c5952a,511111015253,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,5f10c05cbe37ce238c6cabaf,,WOOLITE®,
5d6412d36d5f3b23d1bc7908,511111104971,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Travel and Leisure Magazine,
5bd2011f90fa074576779a17,511111704652,Baby,,550b2565e4b001d5e9e4146f,,Huggies,False
5f4a64e7be37ce17d23b3179,511111116196,Baking,BAKING,5f4a64e7be37ce17d23b3178,,test brand @1598711015353,
5332fa7de4b03c9a25efd22f,511111302902,,,5332f5ebe4b03c9a25efd0a8,,Sprite Zero,
5fb2852dbe37ce522e165cb3,511111117353,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1605535021531,False
5a8c2e5ee4b0ccf165fac9e1,511111004073,Snacks,,5a734034e4b0d58f376be874,,Bisca,False
5f4cff1ca475f1050a66b56a,511111516408,Baking,BAKING,5f4cff1aa475f1050a66b566,,test brand @1598881563900,
5f7ba932be37ce2f290fb253,511111116967,Baking,BAKING,5f7ba932be37ce2f290fb251,,test brand @1601939762909,
58861c7e4e8d0d20bc42c4e9,511111901372,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Peroni Italy,False
5f4802bebe37ce0c83033741,511111115878,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1598554814581,
5332fa67e4b03c9a25efd216,511111403074,,,5332fa12e4b03c9a25efd1e7,,Orv's,
55a41a9de4b0d0a65b3692ed,511111002710,,,55a41a91e4b0d0a65b3692ec,,RPs,
5fcff304be37ce6d53dfc685,511111917991,Baking,BAKING,5fcff304be37ce6d53dfc683,,test brand @1607463684722,False
5db9f8c5a60b87376833e36a,511111106203,Snacks,,5332f5f3e4b03c9a25efd0ae,,Fruit Gushers™,
5332f789e4b03c9a25efd12c,511111603597,,,5332f5f3e4b03c9a25efd0ae,,Bugles,
5f3d6f45be37ce4ddbb1bb3f,511111515524,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1597861701615,
5332f762e4b03c9a25efd11e,511111103707,,,5332f5ebe4b03c9a25efd0a8,,Glaceau vitaminwater zero,
5f16f512be37ce2b30061e1e,511111215059,Baking,BAKING,5f16f512be37ce2b30061e1d,,test brand @1595340050104,
5daf2baea60b87376833e359,511111505877,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Lucky Charms®,False
57d95741e4b0ac389136a2b1,511111802402,Grocery,,559c2234e4b06aca36af13c6,,Back to Nature Meals,False
5332f7b2e4b03c9a25efd13f,511111503460,,,5332f7a7e4b03c9a25efd134,,Budweiser Select 55,
5f35a0babe37ce6853cff200,511111615378,Baking,BAKING,5f35a0babe37ce6853cff1fd,,test brand @1597350074366,
537b7ec2892471241348d70a,511111302780,,,537b7ec2892471241348d709,,Cedar Crest,
5fc54c0abe37ce1911dbb3b3,511111317876,Baking,BAKING,5fc54c0abe37ce1911dbb3b1,,test brand @1606765578747,False
5d642d65a3a018514994f42d,511111305125,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Rachael Ray Everyday,
5fb829c0be37ce522e165ce4,511111117797,Grocery,GROCERY,5fb6b608be37ce522e165cb9,,Grandma Sycamore,False
5dc2db051dda2c0ad7da64b0,511111106364,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Mermaid Cereal,
5f35a0babe37ce6853cff1fe,511111915355,Baking,BAKING,5f35a0babe37ce6853cff1fd,,test brand @1597350074236,
5332f5fde4b03c9a25efd0bc,511111803959,Beverages,,5332f5fbe4b03c9a25efd0ba,,Aquafina,False
5d66e20b6d5f3b6188d4f055,511111705512,Beverages,,5332f5fbe4b03c9a25efd0ba,,SoBe Drinks,
5332f9f4e4b03c9a25efd1ca,511111103219,,,5332f5f2e4b03c9a25efd0aa,,Rice Krispies,
5d6594a2a3a018514994f434,511111905240,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Kitchen and Baths,
5f5bc4f1be37ce17125ac0ec,511111016625,Baking,BAKING,5f5bc4f1be37ce17125ac0e8,,test brand @1599849713825,
55b630d3e4b0d8e685c1421e,511111802631,,,55b62995e4b0d8e685c14213,,Sunkist,
5ab154eae4b0915382df7620,511111004400,Condiments & Sauces,,5a734034e4b0d58f376be874,,Campbell's Dinner Sauces,False
55b630ece4b0d8e685c14221,511111602606,,,55b62995e4b0d8e685c14213,,Squirt,
5cdad1daca6a4c76f3f8c515,511111304821,Condiments & Sauces,,559c2234e4b06aca36af13c6,,Wild Style Sauce,
592486bee410d61fcea3d128,511111300861,Personal Care,,5332f5f6e4b03c9a25efd0b4,,DOVE,False
5f7ba645be37ce23081c528a,511111916888,Baking,BAKING,5f7ba644be37ce23081c5289,,test brand @1601939012949,
5f358338be37ce443bf9d559,511111015307,Baking,BAKING,5f358338be37ce443bf9d557,,test brand @1597342520238,
5f494cf904db711dd8fe87f0,511111616184,Baking,BAKING,5f494cf904db711dd8fe87ef,,test brand @1598639353768,
57d96124e4b0ac389136a2b9,511111602323,Frozen,,559c2234e4b06aca36af13c6,,Smart Ones,False
5da60696a60b87376833e34c,511111805625,Health & Wellness,,53e10d6368abd3c7065097cc,,ALEVE® LIQUID GELS,
5332f603e4b03c9a25efd0bf,511111603924,,,53e10d6368abd3c7065097cc,,Lipton,
591325cde4b0cddf4ebb6a69,511111200963,Snacks,,5332f5fbe4b03c9a25efd0ba,,SANTITAS Tortilla Chips,
5d4880ca6d5f3b105d1bc8dc,511111204879,Dairy,,559c2234e4b06aca36af13c6,,Fruit Love Spoonable Smoothies,
585a9744e4b03e62d1ce0e98,511111301462,Beverages,,5332f5fbe4b03c9a25efd0ba,,Tropicana,False
585a96fbe4b03e62d1ce0e8e,511111001553,,,53e10d6368abd3c7065097cc,,Sabra,
5daf68751dda2c3e1416ae9c,511111106081,Breakfast & Cereal,,5332f5f3e4b03c9a25efd0ae,,Raisin Nut Bran,
5da607daa60b87376833e350,511111405696,Health & Wellness,,53e10d6368abd3c7065097cc,,Bayer® ASPRIN EXTRA STRENGTH ,
5332f9f1e4b03c9a25efd1c5,511111503255,,,5332f5f2e4b03c9a25efd0aa,,Corn Flakes,
5887a28ae4b02187f85cdad6,511111901143,Dairy,,559c2234e4b06aca36af13c6,,Velveeta,False
592486bee410d61fcea3d12b,511111400837,Frozen,,5332f5f6e4b03c9a25efd0b4,,GOOD HUMOR,False
5aa1b53ae4b086c8aad5e097,511111804277,Breakfast & Cereal,,559c2234e4b06aca36af13c6,,JUST CRACK AN EGG Scramble Kit,False
5fa98944be37ce239d107101,511111917274,Baking,BAKING,5fa98944be37ce239d1070ff,,test brand @1604946244789,False
5d6417f56d5f3b23d1bc790d,511111305071,Magazines,,5d5d4fd16d5f3b23d1bc7905,,MARTHA STEWART LIVING MAGAZINE,False
592486bee410d61fcea3d129,511111100850,Personal Care,,5332f5f6e4b03c9a25efd0b4,,DOVE MEN+CARE,False
588ba0f5e4b02187f85cdade,511111701064,Grocery,,559c2234e4b06aca36af13c6,,Cracker Barrel Macaroni & Cheese Dinners,False
5f4bf556be37ce0b4491554a,511111316329,Baking,BAKING,5f4bf556be37ce0b44915549,,test brand @1598813526618,
5f7760ffbe37ce1d26d7b7a9,511111716877,Baking,BAKING,5f7760ffbe37ce1d26d7b7a8,,test brand @1601659135935,
5332f5fbe4b03c9a25efd0b9,511111503972,Beverages,,5332f5fbe4b03c9a25efd0ba,,Pepsi,False
5daf2e2a1dda2c3e1416ae92,511111705888,Snacks,,5332f5f3e4b03c9a25efd0ae,,Mott's® Fruit Snacks,
5332f9fde4b03c9a25efd1ce,511111503187,,,5332f5f2e4b03c9a25efd0aa,,Corn Pops,
5a8f6461e4b02d0314ffa208,511111604242,Snacks,,5a734034e4b0d58f376be874,,Riberhus,False
58861d07e4b02187f85cdacd,511111601234,Snacks,,559c2234e4b06aca36af13c6,,Hershey's Pudding,False
5f504ac2be37ce0b793c9412,511111716433,Baking,BAKING,5f504ac2be37ce0b793c9411,,test brand @1599097538394,
5332f7aae4b03c9a25efd139,511111003526,,,5332f7a7e4b03c9a25efd134,,Busch,
53501d29b9237fd7718f9e16,511111802846,,,5332fa58e4b03c9a25efd215,,Digiorno,
5fd29590be37ce38bbbefb27,511111218067,Baking,BAKING,5fd29590be37ce38bbbefb25,,test brand @1607636368260,False
5c49d4c5315a247b580d50fb,511111604754,Baby,,59b96571e4b0bf7c7980588b,,GO & GROW,
5f208dafbe37ce7958c59524,511111115205,Baking,BAKING,5f208daebe37ce7958c59520,,test brand @1595968943087,
592486bde410d61fcea3d126,511111000884,Dairy,,53e10d6368abd3c7065097cc,,COUNTRY CROCK,
585a971ae4b03e62d1ce0e93,511111601517,Snacks,,5332f5fbe4b03c9a25efd0ba,,Stacy's,
5332f7a9e4b03c9a25efd137,511111703549,,,5332f7a7e4b03c9a25efd134,,Budweiser Select,
5a5d1e5fe4b06ba572cf249d,511111100348,Condiments & Sauces,,559c2234e4b06aca36af13c6,,MR. YOSHIDA'S,False
5332f77de4b03c9a25efd12b,511111203605,,,5332f5f3e4b03c9a25efd0ae,,Bisquick,
57dd5a50e4b0ac389136a2d9,511111902300,,,53e10d6368abd3c7065097cc,,Austin,
5fa1c568be37ce402c4618f4,511111517238,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1604437352151,False
5f4a7a60be37ce2d95e65cad,511111616306,Baking,BAKING,5f4a7a60be37ce2d95e65cac,,test brand @1598716512038,
5f19e054be37ce33f74a1671,511111415138,Baking,BAKING,5f19e054be37ce33f74a166e,,test brand @1595531348410,
5fd29591be37ce38bbbefb2c,511111018100,Baking,BAKING,5fd29591be37ce38bbbefb2b,,test brand @1607636369580,False
5332fa7ae4b03c9a25efd228,511111902973,,,5332f5ebe4b03c9a25efd0a8,,Barq's,
5f441281be37ce5dbe9b7c82,511111015819,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1598296705444,
57ebc158e4b0ac389136a341,511111702016,Condiments & Sauces,,559c2234e4b06aca36af13c6,,Lea & Perrins,False
5332fa73e4b03c9a25efd21d,511111203049,,,5332f5ebe4b03c9a25efd0a8,,Caffeine-free Diet Coke,
57ebc009e4b0ac389136a334,511111302131,Condiments & Sauces,,559c2234e4b06aca36af13c6,,Heinz,False
5fb6b695be37ce522e165cba,511111017387,Grocery,GROCERY,5fb6b608be37ce522e165cb9,,Sara Lee,False
5f872b7fbe37ce66db5dd977,511111017011,Baking,BAKING,5f872b7fbe37ce66db5dd975,,test brand @1602694015481,
5a5d1e8fe4b06ba572cf249e,511111400325,Grocery,,559c2234e4b06aca36af13c6,,OVEN FRY,False
5d658fde6d5f3b23d1bc7913,511111505204,,,53e10d6368abd3c7065097cc,,BETTY CROCKER SPECIAL EDITION MAGAZINE,
5f4a7a5ebe37ce2d95e65ca4,511111016298,Candy & Sweets,CANDY_AND_SWEETS,5332fa12e4b03c9a25efd1e7,,test brand @1598716510157,
57c08268e4b0718ff5fcb035,511111602484,,,5332f7a7e4b03c9a25efd134,,Skol,
5a5d2856e4b0db471c2d0430,511111300144,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Two Hats,
591b7682e4b0cddf4ebb6a6a,511111000952,Beverages,,5332f5fbe4b03c9a25efd0ba,,Starbucks Ready-To-Drink Beverages,False
585a965be4b03e62d1ce0e7c,511111601722,Snacks,,5332f5fbe4b03c9a25efd0ba,,Fritos,True
585a96c2e4b03e62d1ce0e87,511111701620,Grocery,,5332f5fbe4b03c9a25efd0ba,,Pasta Roni,
55b6309ce4b0d8e685c1421b,511111702665,Beverages,,55b62995e4b0d8e685c14213,,7 up,True
5d641257a3a018514994f425,511111604969,Magazines,,5d5d4fd16d5f3b23d1bc7905,,Allrecipes Magazine,
5a7e0c1ae4b0782f27c68d4e,511111504061,Grocery,,53e10d6368abd3c7065097cc,,1_KRAFT Hockeyville,
5fc54c17be37ce1911dbb3b8,511111117919,Baking,BAKING,5fc54c17be37ce1911dbb3b7,,test brand @1606765591455,False
5ab130e2e4b0915382df7619,511111504290,Beverages,,5a734034e4b0d58f376be874,,V8V Fusion,False
5f504ac2be37ce0b793c9413,511111916444,Baking,BAKING,5f504ac2be37ce0b793c9411,,test brand @1599097538537,
5d66dbf36d5f3b6188d4f04d,511111705390,Beverages,,5332f5fbe4b03c9a25efd0ba,,H2OH! Sparkling Water,
5332f7f0e4b03c9a25efd160,511111603368,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Miller Genuine Draft,False
5f9770bfbe37ce03d08a2d87,511111817093,Baking,BAKING,5f9770bfbe37ce03d08a2d83,,test brand @1603760319814,
5332f9f1e4b03c9a25efd1c4,511111703266,,,5332f5f2e4b03c9a25efd0aa,,Special K,
5332f7a8e4b03c9a25efd136,511111203551,,,5332f7a7e4b03c9a25efd134,,Busch Light,
5d5abca1a3a018514994f421,511111504900,Grocery,,559c2234e4b06aca36af13c6,,Amazing Grains,
5f19e054be37ce33f74a1670,511111915126,Baking,BAKING,5f19e054be37ce33f74a166e,,test brand @1595531348374,
5dc07de6a60b873d6b0666d0,511111406297,Breakfast & Cereal,,53e10d6368abd3c7065097cc,,Chocolate Cheerios™,
5d66dfec6d5f3b6188d4f053,511111105480,Beverages,,5332f5fbe4b03c9a25efd0ba,,O.N.E. Coconut Water,
5a5d209ae4b0db471c2d0429,511111600282,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Keystone Ice,
5a5d1d05e4b06ba572cf249b,511111800361,Dairy,,559c2234e4b06aca36af13c6,,DIGIORNO CHEESE,False
5d601d74a3a018514994f422,511111004912,Snacks,,53e10d6368abd3c7065097cc,,Caleb's Kola,
60074277be37ce360be63a01,511111619826,Baking,BAKING,60074277be37ce360be639fe,,test brand @1611088503776,False
58861c7e4e8d0d20bc42c4ea,511111401360,Beer Wine Spirits,,5332f709e4b03c9a25efd0f1,,Pilsner Urquell,False
